matrix
11;61;14;81;2;74;13;12;59;31;19;31;61;55;51;1;99;36;70;16;65;59;56;9;70;37;58;28;49;95;78;89;61;41;8;80;28;31;56;87;9;44;68;49;52;84;27;77;23;39;22;20;95;50;74;100;85;86;50;73;89;83;90;21;90;46;92;87;51;10;19;96;38;43;97;86;71;76;9;12;7;19;84;70;26;79;43;56;97;25;50;85;64;42;64;46;95;100;83;44;15;42;40;46;80;81;98;95;57;4;72;8;75;88;13;20;85;21;4;27;51;47;38;12;82;40;18;50;32;33;43;54;32;12;90;63;56;57;8;54;53;31;84;43;43;65;44;59;74;40;84;44;11;88;7;70;87;3;74;11;73;20;15;53;18;31;26;86;6;40;6;48;4;10;46;51;74;43;21;4;23;25;43;55;93;51;61;7;58;44;76;80;77;7;16;77;93;64;74;35;90;73;20;26;62;85;17;43;90;89;5;41;73;56;37;88;69;21;46;3;17;6;30;96;57;14;44;58;12;70;53;82;23;77;19;30;43;91;49;82;61;76;31;88;27;36;47;55;94;17;24;6;46;82;6;45;46;71;6;32;100;30;8;79;71;8;86;10;39;53;26;78;16;19;11;91;67;90;16;84;45;68;98;24;6;27;99;30;30;43;23;63;21;20;46;94;52;1;81;41;5;54;93;58;31;7;74;68;71;5;17;83;18;13;84;5;89;87;2;35;77;40;57;83;39;31;3;79;39;93;77;66;38;67;22;98;38;4;55;98;89;22;16;80;97;93;11;21;91;62;66;60;85;46;22;21;21;88;11;67;27;35;21;95;70;55;11;22;24;45;2;29;39;73;76;48;82;59;82;85;79;14;39;53;60;85;70;7;73;98;95;4;26;11;9;3;1;7;90;70;58;7;75;37;13;13;50;41;64;72;50;99;90;88;65;46;71;20;99;35;37;66;74;91;70;19;81;30;3;34;82;30;100;9;15;34;37;90;24;68;85;96;41;41;28;94;13;19;66;55;87;31;22;15;32;41;77;61;54;48;16;5;71;42;94;76;1;96;6;10;77;82;71;2;29;13;37;64;14;69;85;71;90;89;76;30;10;80;17;13;23;61;51;48;70;59;4;39;98;99
19;98;17;85;7;39;33;21;97;86;64;6;84;52;74;99;51;83;47;22;82;92;97;41;89;10;86;83;14;39;41;51;45;9;45;99;92;94;82;68;88;3;84;23;6;93;17;87;98;5;75;25;86;90;59;56;14;68;24;31;59;23;50;56;88;16;92;23;16;28;83;21;61;19;21;97;17;95;75;40;42;16;23;67;91;70;73;43;78;53;42;40;100;12;85;90;91;22;14;40;17;8;56;50;73;63;24;54;99;97;50;81;76;66;46;71;83;73;47;100;4;54;38;56;77;34;55;22;100;49;67;84;93;47;98;22;48;51;27;100;56;16;88;64;29;52;60;45;64;78;2;28;54;82;28;13;54;24;43;22;93;45;64;70;54;25;84;33;14;90;68;89;10;7;12;76;36;37;77;77;59;38;33;92;22;42;62;58;14;27;13;60;23;83;48;94;36;1;66;51;34;13;74;31;72;35;91;1;32;71;6;39;43;48;52;90;73;62;82;86;95;58;74;2;78;59;24;68;93;72;12;72;46;43;70;45;69;36;40;23;20;62;46;19;50;41;12;84;78;25;59;11;83;74;77;86;14;92;23;56;63;77;95;24;16;93;39;98;86;53;15;26;13;7;62;53;26;29;12;37;43;40;26;60;55;74;86;6;27;59;37;34;8;61;6;3;53;34;29;12;23;7;88;58;19;98;77;25;44;91;60;76;75;74;78;41;7;63;78;64;76;27;58;62;6;43;10;69;1;27;49;86;4;21;72;36;90;46;43;71;24;19;80;95;85;16;67;82;87;89;72;23;98;57;67;48;90;52;49;83;71;56;66;72;68;96;62;2;10;87;8;39;10;10;5;53;90;45;13;23;30;35;68;79;29;29;43;17;11;88;81;35;17;32;12;66;81;39;26;5;98;19;81;61;30;4;47;74;74;2;93;20;57;97;74;27;9;50;59;7;11;26;38;82;21;88;47;52;53;31;49;90;47;55;33;86;67;9;92;82;56;46;14;45;44;77;79;61;46;16;81;75;80;46;66;49;40;79;24;26;21;60;22;99;17;10;60;76;90;79;78;65;30;98;45;22;51;80;50;40;19;85;39;26;63;41;55;22;2;54;90;1;73;89;53;42;8;78;59;45
19;9;48;79;54;34;13;19;26;61;64;93;77;62;93;78;60;7;41;59;67;52;25;3;48;18;91;93;84;19;81;51;98;97;27;44;61;53;42;89;69;38;44;6;40;22;57;69;87;47;66;43;34;34;98;9;8;60;31;94;84;46;42;40;19;51;49;12;83;48;20;34;67;75;90;72;64;86;13;81;83;38;92;61;5;87;44;16;99;31;45;16;14;31;23;71;65;21;96;3;24;98;92;72;29;45;46;11;5;41;4;84;74;68;19;31;18;88;56;94;22;22;86;31;16;1;27;83;38;60;92;34;56;76;1;33;79;60;37;47;59;93;31;57;34;28;61;36;82;37;56;69;29;66;81;11;39;77;54;2;88;67;40;19;22;13;83;67;65;71;66;65;89;6;61;68;96;18;44;92;41;93;30;47;96;35;6;23;30;2;69;67;91;11;20;75;3;94;3;72;18;71;9;51;32;38;50;61;76;79;71;47;42;37;89;18;78;76;77;73;43;77;58;66;9;3;92;83;15;63;88;94;60;59;95;23;56;30;55;68;77;91;91;13;71;76;74;17;24;41;95;24;100;26;8;3;21;93;93;89;42;23;58;60;29;44;23;99;5;56;22;33;25;77;30;38;46;39;52;32;67;27;99;81;26;96;32;30;58;9;5;39;7;30;29;50;18;41;9;61;18;8;98;16;94;66;59;34;92;82;87;30;57;34;42;70;85;27;4;15;9;48;23;76;68;70;78;55;71;71;46;56;81;38;20;61;13;93;59;9;69;80;4;97;66;5;90;60;73;84;27;78;46;86;16;12;87;80;44;53;88;30;1;100;72;52;54;60;34;3;28;76;40;37;89;32;88;89;86;79;26;51;97;16;61;34;70;86;97;59;96;99;20;89;26;4;48;53;95;85;56;48;1;5;7;78;89;19;33;78;15;24;15;75;75;79;33;81;44;76;30;93;25;69;4;24;45;14;97;27;99;29;5;83;62;41;36;19;81;54;66;67;79;89;81;89;80;32;28;90;79;21;26;62;23;84;100;21;99;9;10;23;51;62;87;76;76;57;68;35;67;18;71;28;53;100;36;52;93;20;32;62;58;93;24;67;74;14;52;69;35;29;53;44;30;6;99;33;14;55
79;55;14;73;20;42;93;83;60;81;24;5;82;9;77;96;70;36;59;48;56;71;82;18;56;18;76;63;21;99;60;9;81;2;14;96;37;93;100;32;37;84;79;1;70;78;76;70;10;52;49;54;32;97;79;16;88;99;58;87;89;97;11;22;89;89;24;84;65;8;84;1;86;88;58;30;8;29;8;16;93;88;16;85;47;95;42;32;21;61;7;12;91;52;42;93;89;52;91;43;2;56;36;48;33;18;51;6;27;27;36;100;74;43;89;7;94;54;67;68;31;72;79;88;66;71;37;60;35;50;27;66;30;8;89;60;68;85;84;84;76;76;1;59;43;6;27;70;81;34;63;29;61;21;63;14;43;92;28;22;52;67;73;62;53;17;57;93;24;90;40;72;95;91;89;26;26;56;82;4;40;70;45;56;61;92;38;38;2;99;56;11;36;45;60;18;61;2;63;31;64;28;64;25;72;25;98;31;52;98;3;59;86;7;77;79;13;20;80;92;11;18;76;59;14;17;20;5;97;96;76;26;94;16;63;17;87;6;72;71;53;24;1;30;21;92;68;4;6;37;29;20;57;78;85;62;92;38;42;13;24;67;11;98;16;61;37;99;67;32;29;47;33;53;44;28;3;86;37;61;63;29;82;18;46;85;26;16;36;21;9;45;55;94;24;95;76;28;18;75;98;82;3;82;64;93;1;15;5;52;80;20;46;5;98;30;36;51;87;17;23;37;37;85;30;94;19;65;84;9;63;98;46;38;70;7;85;77;63;2;91;95;42;76;49;36;2;48;76;64;100;25;61;48;67;1;33;94;45;24;20;79;23;34;4;57;52;48;46;29;54;45;9;63;74;60;9;76;9;48;98;14;78;33;97;38;1;77;43;27;93;53;38;79;15;32;80;2;15;64;57;97;90;88;94;7;76;70;94;77;63;54;54;72;40;31;49;17;70;77;86;32;3;94;92;68;77;92;69;78;70;79;38;47;16;19;67;87;25;33;76;44;4;7;15;12;22;12;67;50;99;17;44;58;88;28;8;99;15;95;21;96;42;17;11;46;7;78;4;41;39;9;99;41;1;61;42;83;1;65;44;63;10;61;18;92;11;32;44;11;29;3;70;9;30;34;99;12;28;85
97;6;89;26;42;23;81;22;80;40;68;12;36;68;18;53;96;64;8;12;32;41;9;30;5;44;78;50;29;54;9;13;30;37;84;76;87;67;68;40;59;48;91;39;39;73;99;21;17;75;32;14;74;77;77;2;34;2;46;21;66;71;77;12;35;52;78;83;20;8;83;21;31;10;83;69;20;37;58;78;79;71;42;9;5;66;85;97;52;23;35;99;10;55;81;51;99;83;74;35;62;7;37;79;34;3;99;17;13;80;62;14;92;100;46;36;32;80;7;73;41;22;92;68;97;88;35;15;95;35;16;25;4;79;6;52;26;14;11;5;56;15;71;7;89;21;61;69;32;80;17;40;67;88;73;13;34;76;82;34;19;20;29;3;76;65;26;87;52;36;100;80;58;74;42;43;94;67;82;43;85;22;82;53;51;84;83;48;31;47;26;26;15;89;80;26;40;65;62;16;40;69;89;58;62;80;26;32;43;10;85;62;7;45;31;52;1;15;37;58;66;54;96;86;50;35;49;11;1;66;74;51;10;84;14;55;18;86;67;28;95;29;86;62;17;86;87;25;9;88;60;56;56;76;86;61;10;25;61;76;59;12;80;24;30;65;27;51;8;95;74;1;99;44;18;75;4;1;34;76;90;92;54;89;21;14;19;49;1;68;51;7;58;77;66;11;91;66;85;58;54;4;46;6;20;84;88;69;61;73;21;25;78;83;37;100;80;60;8;57;16;75;67;51;74;50;39;40;2;16;59;20;78;100;15;43;76;85;85;44;14;6;18;40;23;96;100;35;95;97;31;13;99;39;2;23;18;54;39;55;27;86;34;17;8;96;6;64;71;54;36;29;31;66;31;5;66;67;52;5;92;30;95;93;50;20;91;5;43;59;99;80;14;18;68;22;74;60;69;69;67;8;53;22;46;70;56;52;66;82;40;17;4;90;65;21;52;21;18;76;1;33;14;23;67;96;67;13;43;15;55;74;38;71;24;16;97;64;20;66;37;58;24;81;31;98;4;37;46;54;76;48;16;33;41;9;73;13;51;27;50;82;37;75;85;5;46;44;26;16;7;9;9;94;81;68;13;34;100;29;20;37;67;97;12;39;62;72;10;1;10;41;100;64;53;88;60;85;98;28
75;86;1;94;36;88;57;86;21;65;5;37;22;27;46;67;20;86;91;37;4;99;54;25;5;94;70;73;31;21;68;30;93;89;11;18;88;52;51;39;68;51;100;13;80;91;2;34;37;39;36;41;72;20;35;17;9;27;12;10;90;34;89;40;63;97;8;24;89;71;36;63;66;78;56;62;46;35;9;38;35;81;63;35;46;19;47;52;59;8;36;92;48;15;40;16;7;43;92;39;53;1;30;63;35;83;45;66;55;39;86;19;82;89;38;18;17;57;32;1;76;40;25;29;3;1;77;81;47;15;92;73;43;41;96;73;59;1;96;27;100;92;93;49;90;62;85;44;90;1;42;98;49;16;55;11;69;63;100;23;76;24;26;85;42;95;42;58;62;85;68;59;57;54;71;1;34;93;90;44;62;64;75;42;100;56;67;80;50;86;90;29;58;7;49;78;23;13;89;55;3;50;13;64;22;28;39;77;64;62;35;66;11;26;5;33;57;99;60;26;4;57;3;85;25;23;70;78;10;45;68;26;79;30;80;20;78;91;25;79;30;40;95;5;5;46;19;3;86;10;30;52;6;41;9;78;12;89;31;56;10;19;19;37;22;21;80;57;95;58;6;9;85;23;43;11;98;53;50;80;21;80;70;13;19;74;86;56;29;80;99;100;57;72;67;82;68;8;81;22;27;54;65;1;89;33;42;11;28;54;72;28;31;54;95;47;92;35;29;71;46;61;71;10;65;43;7;59;89;99;52;7;51;10;34;21;1;43;52;82;25;62;76;43;93;72;85;5;61;41;38;40;12;56;38;74;71;86;83;94;60;93;84;55;63;99;90;67;19;92;97;50;99;28;91;17;12;25;84;87;14;19;30;73;7;8;84;25;31;18;84;49;94;47;1;60;11;1;52;2;73;70;26;56;51;13;31;11;39;1;25;45;58;66;64;19;50;58;57;13;89;41;45;15;3;40;19;97;62;67;52;90;36;57;50;92;64;52;83;15;88;41;75;43;91;25;77;59;95;97;2;35;5;59;74;16;75;45;51;86;73;57;67;27;48;62;41;99;48;18;47;54;81;45;59;29;59;77;51;67;68;78;86;7;62;15;95;76;62;90;68;4;84;77;52;5;48;81;36;63
57;63;36;85;72;4;96;99;31;41;80;56;94;76;9;26;97;30;9;51;23;94;39;1;23;96;71;84;86;69;30;57;40;74;73;94;86;31;2;1;27;15;4;67;73;24;64;2;62;64;95;29;84;65;26;50;38;1;36;24;8;3;11;34;93;16;58;7;54;33;21;96;54;100;37;11;4;46;38;65;1;16;78;98;43;72;55;3;97;14;72;81;67;86;100;28;68;24;40;39;74;3;58;94;74;74;9;91;25;89;47;58;42;94;25;42;1;39;10;29;51;63;10;47;19;43;44;61;36;79;74;77;12;97;12;52;33;21;27;49;42;25;4;72;64;48;48;81;26;13;5;42;9;89;30;42;56;57;83;96;23;65;96;39;77;90;43;83;32;64;8;24;64;48;12;17;69;31;75;32;93;35;82;12;63;36;89;23;37;37;22;17;39;73;86;76;9;82;44;73;23;36;47;84;39;11;7;48;79;9;7;77;43;33;45;85;61;55;54;8;95;15;56;87;13;39;73;36;84;67;62;64;14;77;52;1;83;93;49;73;99;50;91;66;25;26;24;27;2;39;74;50;99;10;81;56;29;68;56;67;86;90;77;11;96;66;76;43;47;92;95;80;24;98;55;77;53;26;45;49;40;23;3;2;82;3;81;19;26;76;20;49;30;94;30;17;82;23;81;10;57;32;32;37;100;40;68;28;11;34;32;46;77;80;79;79;23;97;41;20;26;50;56;62;37;41;88;36;73;77;10;2;67;62;37;100;61;32;13;25;25;10;31;64;10;57;17;96;97;85;4;87;71;87;68;18;31;51;83;3;19;28;48;51;42;90;53;1;92;7;82;18;17;1;20;30;15;11;42;71;83;86;75;65;26;22;40;93;40;69;3;70;92;87;29;57;14;43;48;60;1;41;16;14;85;48;6;84;24;6;57;83;66;73;21;8;39;68;33;64;92;63;5;37;86;35;60;80;82;9;18;77;12;13;29;89;91;14;54;18;56;9;78;12;98;81;2;61;45;73;18;5;54;60;100;84;43;31;29;85;20;66;92;64;72;44;84;50;4;56;58;72;16;64;98;1;71;31;74;44;2;64;11;57;64;8;65;43;96;4;69;98;34;47;21;90;47;61;18;39
95;49;45;34;28;25;88;64;41;71;90;66;84;37;77;29;92;17;71;30;97;94;91;49;37;15;53;97;87;37;85;95;6;31;96;44;36;81;32;76;39;4;61;77;52;1;87;55;15;80;82;38;82;44;15;60;41;16;1;83;65;12;12;54;79;27;93;23;40;67;22;45;31;59;95;51;22;36;93;9;44;24;58;13;43;43;42;25;97;90;32;26;5;5;40;57;63;55;7;37;88;21;67;80;51;55;61;38;30;94;24;94;29;91;56;48;23;82;51;99;59;2;82;52;87;4;19;2;74;23;10;39;51;55;14;19;72;33;54;40;28;37;55;45;56;85;23;20;20;30;98;73;17;8;44;36;6;78;16;26;32;94;63;30;86;94;96;3;1;96;66;8;59;36;38;96;78;99;39;19;48;26;84;69;32;19;41;37;47;63;4;97;60;25;61;92;37;98;15;68;52;65;86;6;48;65;70;14;55;85;41;55;47;55;19;74;64;4;21;29;82;74;1;16;52;27;88;91;100;34;93;87;3;24;92;49;79;72;94;99;79;50;32;14;71;4;98;8;17;22;33;35;35;96;74;77;2;73;93;74;90;47;26;58;7;76;95;3;84;18;94;15;18;27;40;38;99;70;54;55;23;58;79;59;82;24;63;82;79;55;19;36;13;20;52;87;84;18;64;11;15;31;38;26;35;3;54;78;90;25;1;99;21;88;66;21;86;27;57;57;83;24;70;91;55;10;61;4;94;69;1;5;47;18;67;60;3;95;61;5;61;44;98;92;56;75;19;57;97;13;55;68;53;57;47;66;93;16;49;43;92;74;97;25;73;92;4;13;62;70;73;5;16;48;14;46;72;7;32;87;85;97;33;5;99;85;40;69;55;75;90;71;80;32;9;68;73;4;14;45;24;25;98;13;43;60;63;13;17;33;56;11;7;4;79;98;63;33;76;28;57;35;6;15;56;4;51;72;79;15;7;49;33;12;73;77;81;49;7;38;42;57;39;46;71;97;26;6;30;12;100;83;34;15;96;73;89;37;69;62;11;93;73;83;72;38;29;97;96;54;14;31;5;38;22;90;72;81;22;85;16;95;62;90;7;75;69;8;87;72;71;14;72;13;12;73;62;4;91;21
66;88;34;6;92;61;44;56;28;67;85;59;77;77;97;89;52;17;80;44;57;5;23;81;24;56;2;73;60;1;46;45;60;42;29;5;68;69;2;9;5;8;85;84;68;43;77;68;61;82;29;45;81;91;87;33;77;13;33;73;87;42;10;82;66;9;3;6;29;95;22;95;60;31;33;48;18;5;95;31;50;21;24;99;73;7;55;60;96;12;41;59;78;66;91;94;23;93;38;15;75;95;26;40;33;69;53;39;92;26;78;63;87;56;26;34;18;88;9;28;32;27;36;53;28;2;30;22;61;37;32;74;77;84;98;54;19;98;82;9;88;67;43;98;23;15;98;71;72;95;67;91;91;100;12;5;72;69;26;63;26;26;89;22;40;99;80;99;68;97;99;43;42;75;36;21;67;7;21;32;27;12;69;80;63;83;36;1;83;13;39;55;83;15;27;62;44;3;78;14;78;91;29;91;64;55;35;33;11;40;17;38;10;9;49;78;93;37;57;92;69;31;26;92;20;73;8;100;33;81;59;23;70;7;6;70;28;70;76;81;3;33;88;78;87;89;9;51;77;62;98;58;74;49;38;76;77;4;75;39;91;44;88;97;20;18;48;29;79;73;21;60;42;15;82;70;56;38;4;78;67;97;31;47;14;51;51;65;13;55;45;15;70;25;84;62;52;99;79;14;69;44;32;20;14;17;21;64;58;1;91;23;99;22;37;75;36;8;10;30;74;78;49;60;57;15;67;17;81;35;1;39;82;14;64;88;57;80;43;78;33;17;85;30;28;95;42;86;97;17;46;23;26;70;27;42;81;31;17;18;9;54;100;50;74;44;98;7;32;19;28;30;56;11;62;27;99;77;84;60;53;98;91;11;54;31;35;26;2;77;75;34;18;19;100;57;36;81;45;39;51;23;34;98;76;34;62;90;76;71;79;6;64;30;1;48;97;4;2;10;52;16;76;11;17;38;7;71;65;1;77;59;10;56;67;32;10;63;50;12;39;55;22;66;94;81;65;1;13;6;39;23;67;69;53;54;97;93;71;100;58;66;95;91;64;85;6;43;8;62;21;31;92;45;17;17;42;76;94;82;48;92;98;29;82;47;60;75;72;69;87;51;80;98;25;75;14;22;80;11
62;54;99;72;90;66;48;100;45;99;1;59;99;95;48;21;42;51;23;7;72;29;60;66;74;41;26;100;56;85;60;12;98;19;1;8;43;86;44;85;7;57;21;45;18;87;64;61;55;72;54;28;19;11;41;84;79;32;15;4;30;99;94;90;79;62;6;25;77;8;44;14;40;15;18;34;9;43;34;7;37;63;95;36;15;87;26;9;70;31;38;8;4;31;10;53;68;79;23;61;9;13;100;21;56;60;20;71;96;20;59;17;4;96;20;73;52;78;55;14;64;53;2;80;26;19;17;77;70;53;82;34;7;56;9;80;35;37;48;85;22;41;18;49;43;66;93;1;76;8;13;97;9;7;43;73;67;43;94;66;89;61;53;78;58;98;78;58;28;86;53;50;53;42;99;58;12;97;76;94;50;40;31;95;93;56;58;85;84;60;74;61;32;71;23;12;3;74;91;22;60;62;79;91;3;33;39;100;37;34;91;78;93;46;18;44;71;25;6;2;53;62;27;32;13;38;81;67;71;93;48;6;19;54;31;17;77;92;81;63;47;45;89;60;74;76;24;41;5;25;7;86;6;20;7;84;78;78;74;25;8;39;22;77;69;33;44;51;30;43;49;30;73;25;47;28;17;47;15;52;57;93;42;87;90;75;10;18;12;28;10;49;46;35;68;31;73;31;46;28;40;51;47;23;89;23;8;22;1;54;35;75;24;57;86;100;43;46;42;68;3;20;62;19;43;14;51;32;33;42;62;6;1;84;88;26;97;83;36;62;88;31;34;40;78;68;79;4;19;22;25;36;75;73;60;31;1;79;46;76;51;8;43;20;98;21;31;53;74;100;64;16;60;22;14;41;22;34;85;25;63;34;55;21;88;28;34;93;50;43;41;59;68;1;1;54;31;46;45;89;64;30;14;4;22;8;18;73;66;89;33;42;35;23;74;54;37;56;36;1;100;25;36;42;28;82;44;12;88;53;44;46;51;55;8;26;30;13;35;63;88;86;11;79;83;33;4;33;91;14;85;28;52;54;8;15;43;71;45;73;80;8;55;72;19;44;58;66;92;100;96;37;37;44;1;44;10;19;8;53;54;18;57;32;25;61;80;39;64;75;31;8;1;83;15;12;87;91;7;89
4;42;81;18;97;97;17;61;37;5;31;10;30;75;92;54;57;91;84;3;44;94;63;94;65;27;42;12;16;48;91;9;49;50;11;98;87;41;30;34;40;97;60;32;63;45;59;15;42;92;1;97;71;54;28;96;73;59;59;14;98;59;74;56;60;9;21;65;69;97;76;19;11;32;95;11;96;53;53;85;89;19;86;11;73;100;6;26;13;12;42;28;33;87;53;40;29;15;91;7;33;5;84;21;66;97;80;39;82;43;98;86;66;37;39;31;10;39;9;12;60;54;72;96;85;56;79;27;96;31;9;12;44;100;45;90;73;78;72;8;6;82;79;20;89;81;9;11;49;65;10;67;40;60;43;56;93;15;36;23;21;33;12;32;70;39;44;95;83;39;70;74;53;31;75;37;97;32;51;70;24;98;72;13;67;15;98;18;31;36;69;22;19;70;79;20;15;5;95;53;37;21;87;25;18;74;30;72;80;5;69;91;73;83;91;60;74;10;18;17;41;78;48;31;92;98;70;90;83;35;40;98;63;32;45;18;28;82;13;72;16;97;76;92;5;52;24;66;49;10;1;93;68;30;76;41;26;80;86;95;17;60;83;44;41;59;82;3;46;55;87;39;2;4;99;56;32;64;86;69;32;23;86;46;31;99;46;26;30;17;42;16;98;65;54;54;2;95;42;2;9;82;12;16;90;69;38;31;65;68;57;59;46;60;62;80;48;22;84;73;95;57;30;99;42;29;47;43;100;7;15;65;53;75;76;35;47;5;45;29;26;3;46;6;73;9;88;95;73;54;73;86;3;15;55;58;1;54;81;5;41;68;7;42;54;37;28;40;67;35;45;30;65;66;51;97;79;63;76;91;35;12;94;17;20;83;32;39;63;29;9;19;50;61;98;51;19;61;11;91;56;20;41;46;75;44;71;100;81;26;10;68;26;68;86;34;99;30;21;20;19;72;38;77;7;7;10;38;98;66;66;32;11;31;18;54;80;14;63;67;50;73;55;54;14;85;85;58;80;60;95;76;34;23;76;87;76;2;85;18;5;93;87;55;84;77;34;96;79;80;81;30;16;53;22;50;99;16;23;51;55;88;1;51;36;78;87;9;8;49;2;71;61;42;8;1;75;78;31;81
6;33;4;5;53;89;31;82;52;72;93;98;36;35;35;85;29;59;68;47;76;92;22;41;90;68;17;24;39;89;25;18;27;22;77;56;26;46;15;11;14;90;46;28;22;96;38;17;17;45;42;25;4;17;16;72;83;51;97;33;53;78;42;77;83;22;66;31;55;96;17;66;98;93;66;55;98;40;24;89;39;2;94;15;4;81;32;76;70;97;28;81;45;82;24;32;18;98;10;26;44;18;25;37;49;98;94;8;4;78;59;73;41;26;35;69;72;51;35;25;17;99;82;2;31;85;91;53;76;69;62;85;49;97;40;18;18;13;37;32;64;59;15;3;69;35;41;92;60;65;59;95;25;44;64;54;11;70;1;78;72;16;48;69;13;60;73;32;59;33;59;54;22;43;11;48;8;66;12;66;3;3;58;26;66;5;68;100;73;2;32;74;60;43;15;52;2;7;48;34;98;14;21;81;9;25;43;80;41;54;81;92;94;22;28;90;16;53;89;91;92;81;35;8;58;41;75;28;66;48;66;14;57;70;14;39;42;46;19;63;30;52;71;55;41;82;40;60;86;10;76;61;61;50;75;50;27;94;69;3;6;97;38;91;1;66;86;35;61;85;92;66;97;7;70;18;8;86;14;2;90;56;47;25;96;25;59;31;27;79;96;67;13;42;88;53;30;33;17;93;22;63;61;51;40;57;59;28;10;74;78;89;46;64;9;79;29;31;75;15;89;60;52;59;65;48;20;84;79;85;48;81;1;7;34;84;57;94;81;15;85;68;9;54;75;98;35;35;80;32;88;66;15;60;26;98;88;19;47;36;21;98;78;23;62;18;32;95;84;71;40;26;55;54;90;32;68;9;88;57;24;99;72;80;7;60;4;22;67;66;60;57;65;37;4;87;88;72;86;46;95;96;68;20;29;100;21;86;51;42;96;53;18;45;85;17;6;96;1;50;2;37;64;63;89;90;53;25;48;84;8;64;96;100;94;75;67;75;10;50;22;96;15;51;78;57;91;42;24;95;22;82;17;98;38;71;41;72;73;37;34;79;19;76;1;76;5;82;21;95;10;55;15;32;94;59;68;28;1;9;4;9;5;34;19;74;42;23;75;51;48;7;86;20;86;8;24;35;54;49
90;11;89;28;96;66;44;2;8;26;3;79;32;83;81;74;38;12;80;36;77;57;19;68;99;11;85;83;82;50;16;100;63;83;53;67;9;1;6;18;69;58;65;77;94;49;75;14;20;90;37;19;5;7;57;98;59;66;40;93;62;17;31;40;48;80;92;99;28;69;46;64;45;40;100;57;11;62;73;86;2;96;36;82;53;44;26;62;64;35;52;94;58;51;35;23;41;78;5;48;31;92;94;45;46;30;95;77;43;39;25;34;68;91;85;35;85;66;87;41;39;46;100;6;28;64;57;54;86;93;5;42;4;79;42;11;5;89;54;55;86;51;43;55;61;15;1;52;3;97;27;25;56;32;9;17;69;57;88;85;87;80;78;70;29;69;72;68;73;24;22;13;71;59;62;91;43;7;43;7;10;18;94;60;10;1;78;79;17;54;80;85;63;35;26;90;95;52;66;99;88;8;22;70;68;51;82;67;92;88;19;7;45;1;69;73;51;68;55;45;8;70;14;36;19;31;97;23;61;44;99;71;40;32;58;41;47;2;99;28;41;13;81;24;85;41;23;35;45;22;64;29;13;42;97;72;19;80;10;25;89;54;8;66;74;18;78;80;17;13;2;28;46;83;90;93;10;23;88;40;13;26;10;84;78;2;1;7;7;65;69;49;9;13;56;51;54;66;39;66;89;11;74;77;11;2;54;52;36;58;61;59;95;17;72;59;13;1;55;75;82;14;86;13;90;11;3;70;64;54;44;83;77;8;95;26;95;17;59;36;82;47;64;80;19;38;78;32;3;51;54;51;66;61;54;3;68;57;70;87;40;91;10;43;99;14;37;14;80;48;67;13;6;14;84;7;96;42;97;17;32;53;18;66;29;12;40;69;19;89;71;82;73;3;96;26;9;55;37;27;64;92;21;15;30;6;98;60;64;21;44;60;55;67;64;98;64;83;60;93;51;3;53;79;4;50;6;76;97;87;91;36;64;81;73;43;51;63;16;7;37;6;79;39;66;40;35;6;83;95;38;58;79;15;85;90;65;36;88;38;56;55;57;57;87;26;56;59;100;82;73;32;24;5;43;97;91;13;35;66;86;11;47;75;20;99;1;7;4;4;39;54;49;27;53;22;59;8;45;60
